         328516 function calls (321470 primitive calls) in 14.906 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      141    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\patches.py:747(_convert_units)
      115    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:776(set_weight)
      123    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\weakref.py:66(__call__)
      361    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(can_cast)
      612    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\numerictypes.py:293(issubclass_)
      103    0.000    0.000    0.004    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:735(after)
      824    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\numeric.py:1191(<dictcomp>)
      707    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
      491    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:373(get_transform)
      143    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2553(__init__)
      404    0.000    0.000    0.000    0.000 {built-in method math.ceil}
      308    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:287(x0)
      141    0.000    0.000    0.009    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:1950(rotate_deg_around)
       99    0.000    0.000    0.017    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backends\backend_agg.py:282(restore_region)
      206    0.000    0.000    0.006    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2371(transform_affine)
       16    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:767(_set_format)
      330    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\contextlib.py:116(__exit__)
      102    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_internal.py:251(__init__)
      153    0.000    0.000    0.022    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\patches.py:209(get_transform)
      274    0.000    0.000    0.002    0.000 {built-in method builtins.any}
      262    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:352(ymin)
      502    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:49(_stale_axes_callback)
      533    0.000    0.000    0.004    0.000 <__array_function__ internals>:2(amax)
       80    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2867(_interval_contains_close)
      324    0.000    0.000    0.003    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\markers.py:245(_recache)
      118    0.000    0.000    0.273    0.002 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:2021(clip)
      256    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:357(xmax)
     1497    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      205    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\colors.py:997(autoscale_None)
        1    0.000    0.000    0.000    0.000 {method 'copy_from_bbox' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      206    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2375(transform_non_affine)
       80    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:577(__call__)
  148/147    0.000    0.000    0.000    0.000 {method 'deletecommand' of '_tkinter.tkapp' objects}
       99    0.000    0.000    0.021    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backends\backend_agg.py:378(restore_region)
      714    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:1289(_replace_dtype_fields_recursive)
      122    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\patches.py:113(_process_radius)
      131    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\figure.py:74(as_list)
      306    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(min_scalar_type)
       64    0.000    0.000    0.013    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:1179(findfont)
      120    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:994(__init__)
      264    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:362(ymax)
      122    0.000    0.000    0.035    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:1865(<listcomp>)
      714    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:1335(make_mask_descr)
       72    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\shape_base.py:612(column_stack)
      206    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:395(width)
      228    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1113(_split_drawstyle_linestyle)
      178    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:828(_set_gc_clip)
      104    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:58(__init__)
      204    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.generic' objects}
      346    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\re.py:170(match)
       80    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:1043(update_from)
      728    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:36(_relax_case)
      546    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:170(convert_xunits)
      140    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\enum.py:284(__call__)
  156/152    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\spines.py:487(get_spine_transform)
        1    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backends\backend_agg.py:80(__init__)
      282    0.000    0.000    0.000    0.000 {method 'getboolean' of '_tkinter.tkapp' objects}
      308    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:210(_recursive_fill_value)
       70    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\stride_tricks.py:206(broadcast_arrays)
       20    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2791(nonsingular)
      308    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:225(_get_dtype_of)
      104    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
      232    0.000    0.000    0.000    0.000 {built-in method math.floor}
      115    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:812(set_size)
      206    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:290(_extremum_fill_value)
      330    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\contextlib.py:237(helper)
      248    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:2236(any)
      232    0.000    0.000    0.273    0.001 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:55(_wrapfunc)
      102    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:3623(fill_value)
      104    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      207    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\numerictypes.py:239(obj2sctype)
      140    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\enum.py:526(__new__)
      122    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:1349(_update_enter_leave)
      103    0.000    0.000    0.033    0.000 <__array_function__ internals>:2(copy)
      119    0.000    0.000    0.011    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:2714(mouse_move)
      206    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\numerictypes.py:438(__getitem__)
      178    0.000    0.000    0.004    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:654(new_gc)
      330    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\contextlib.py:107(__enter__)
  103/102    0.000    0.000    0.166    0.002 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1178(update_idletasks)
      115    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:757(set_style)
      118    0.000    0.000    0.274    0.002 <__array_function__ internals>:2(clip)
      100    0.000    0.000    0.023    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\animation.py:1200(_pre_draw)
  594/377    0.000    0.000    0.001    0.000 {built-in method builtins.hash}
      153    0.000    0.000    0.013    0.000 {method 'min' of 'numpy.ndarray' objects}
      119    0.000    0.000    0.010    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backends\_backend_tk.py:599(set_message)
      280    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\cbook\__init__.py:1382(_to_unmasked_float_array)
       96    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:823(get_prop_tup)
      384    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:1233(<genexpr>)
      924    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      102    0.000    0.000    1.643    0.016 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\animation.py:1211(_post_draw)
        8    0.000    0.000    0.009    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:2488(get_tick_space)
      118    0.000    0.000    0.272    0.002 {method 'clip' of 'numpy.ndarray' objects}
       64    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.generic' objects}
      245    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:673(set_figure)
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1401(set_dash_capstyle)
      142    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1379(_root)
      104    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:873(_find_spec_legacy)
      126    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:1225(__init__)
      206    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:292(_scalar_fill_value)
      111    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:170(update)
      166    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:809(get_unitless_position)
      248    0.000    0.000    0.003    0.000 <__array_function__ internals>:2(any)
      102    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:235(default_fill_value)
      204    0.000    0.000    0.010    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:1371(__array__)
      102    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:439(_check_fill_value)
      204    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.generic' objects}
      291    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1285(set_xdata)
      102    0.000    0.000    0.003    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:1470(transform_point)
      104    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:147(__enter__)
     1882    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:1722(get_affine)
      102    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:280(_scalar_fill_value)
       32    0.000    0.000    0.022    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:289(draw)
      854    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
      546    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:182(convert_yunits)
      824    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\numeric.py:1106(_roll_dispatcher)
      236    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(ndim)
      126    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\patches.py:722(get_path)
     1141    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      102    0.000    0.000    0.004    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:7803(asarray)
      103    0.000    0.000    0.128    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\image.py:713(set_array)
      115    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:794(set_stretch)
      306    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:3462(mask)
       16    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:691(_compute_offset)
      565    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\cbook\__init__.py:1912(_str_equal)
      103    0.000    0.000    0.025    0.000 <__array_function__ internals>:2(where)
       32    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.ndarray' objects}
       80    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\path.py:96(__init__)
      120    0.000    0.000    0.010    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:342(set)
      104    0.000    0.000    0.073    0.001 <frozen importlib._bootstrap_external>:1272(find_spec)
      416    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:855(__enter__)
       64    0.000    0.000    0.014    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backends\backend_agg.py:241(_get_agg_font)
      236    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_methods.py:73(_clip_dep_is_byte_swapped)
      102    0.000    0.000    0.003    0.000 <__array_function__ internals>:2(copyto)
      208    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:360(set_transform)
      114    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1243(set_markerfacecolor)
       16    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:730(_set_order_of_magnitude)
      421    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:1361(debug)
      116    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:946(_update_property)
      103    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\animation.py:1761(<lambda>)
      416    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:859(__exit__)
      146    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:851(set_alpha)
      104    0.000    0.000    0.003    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:1551(_shrink_mask)
      103    0.000    0.000    0.033    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\function_base.py:730(copy)
       48    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1330(update_from)
      339    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\figure.py:49(_stale_figure_callback)
      185    0.000    0.000    0.013    0.000 {method 'max' of 'numpy.ndarray' objects}
      104    0.000    0.000    0.003    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:3557(shrink_mask)
      206    0.000    0.000    0.004    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_methods.py:44(_any)
   102/48    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
      119    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\enum.py:360(__members__)
      104    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
      145    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1695(__init__)
      245    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:59(_scale_dashes)
      104    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
       48    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:41(get_rotation)
      313    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2258(get_matrix)
       80    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\path.py:188(_update_values)
      259    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:1696(transform)
      339    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\pyplot.py:578(_auto_draw_if_interactive)
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1095(set_linewidth)
      243    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:905(set_visible)
      836    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      130    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\figure.py:452(_get_axes)
      310    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:297(y0)
      114    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:648(set_data)
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\markers.py:267(set_fillstyle)
        1    0.000    0.000    0.000    0.000 {built-in method gc.collect}
       59    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:500(update_position)
      114    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1257(set_markerfacecoloralt)
        8    0.000    0.000    0.009    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:2180(get_tick_space)
      162    0.000    0.000    0.005    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\markers.py:223(__init__)
      624    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      203    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:280(__array__)
      122    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\figure.py:1728(get_axes)
      103    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:594(deletecommand)
       24    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\patches.py:504(_bind_draw_path_function)
       76    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\path.py:159(_fast_from_codes_and_verts)
      157    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
      268    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
      119    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:2699(_set_cursor)
       14    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:332(_apply_params)
      282    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\cbook\__init__.py:2023(<listcomp>)
       59    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:617(update_position)
      141    0.000    0.000    0.020    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\patches.py:757(get_patch_transform)
      108    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       32    0.000    0.000    0.019    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backends\backend_agg.py:193(get_text_width_height_descent)
      291    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1297(set_ydata)
      102    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\cbook\__init__.py:1373(is_math_text)
       70    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:1064(set)
        8    0.000    0.000    0.026    0.003 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:1149(<listcomp>)
   173/95    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:660(get_xaxis_transform)
      824    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\multiarray.py:77(empty_like)
      109    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:593(filled)
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1370(set_solid_joinstyle)
      306    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\image.py:725(get_interpolation)
      880    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
      190    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:325(_set_artist_props)
      204    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
       19    0.000    0.000    0.005    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:602(_get_gridline)
      103    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:305(minimum_fill_value)
      672    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:838(get_rasterized)
      672    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:858(get_agg_filter)
       77    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2654(__init__)
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1415(set_solid_capstyle)
      122    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       19    0.000    0.000    0.005    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:484(_get_gridline)
      222    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:918(set_foreground)
   173/95    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:736(get_yaxis_transform)
        4    0.000    0.000    0.098    0.024 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:1195(draw)
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:733(set_transform)
       19    0.000    0.000    0.004    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:458(_get_tick1line)
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1355(set_dash_joinstyle)
      336    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x00007FFB03E74BA0}
       13    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:584(destroy)
        2    0.000    0.000    0.001    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:2503(_update_title_position)
